763425,1
1235216,1
768922,0
555303,1
1211135,1
768447,0
759397,1
1235127,1
1020057,1
776546,1
755646,1
757974,0
504103,0
1110835,1
1027832,0
1192145,1
755438,1
26727,1
776378,0
772977,1
1211093,1
776244,0
975321,0
1185343,0
22243,0
25971,1
1035479,1
562137,1
16648,0
1236484,0
754581,1
1111927,1
758496,0
754048,0
1192746,1
1235087,1
1176712,0
1236192,0
41701,1
14209,0
763784,1
33322,1
754742,0
1020060,1
1236502,0
759000,1
26913,1
12263,1
1235065,1
776414,1
863257,0
863386,1
1228761,0
939375,0
778739,0
1198595,1
768774,1
1206373,0
753223,1
585279,1
1211144,1
1235433,0
1021306,0
26051,1
558815,1
1111738,1
645662,0
755415,1
758753,0
1222368,1
1211749,0
776734,0
755207,1
867108,0
1517398,0
1276026,0
1176692,1
730585,1
1028052,0
783911,1
760512,1
26297,1
865738,0
774424,1
763240,1
775269,0
6591,1
1235944,0
673119,1
8412,0
3924,1
532767,0
849747,1
1111835,1
29463,1
1206281,0
1235671,0
759865,1
1034187,0
1235867,1
756535,1
584674,1
849757,1
757559,1
775429,0
860961,1
1207296,0
758944,1
772546,1
860888,1
773196,1
1176663,1
761188,1
1176549,1
753466,1
31301,0
1097641,0
759459,1
1176654,1
1025496,1
766121,1
758828,1
1235241,1
759301,1
757465,1
779059,1
765635,1
1185360,0
759071,1
1176703,1
1099313,0
867684,1
1211846,1
1185327,0
556814,1
758685,1
1235029,0
777550,1
1222324,0
752878,1
758519,1
982667,0
758914,1
1235302,0
1176610,1
1523057,1
977374,0
757816,1
540268,1
867162,0
19251,1
9143,1
1222409,1
851076,0
756178,1
1013762,0
752898,0
8923,0
771523,1
1235024,0
1095977,1
6663,1
1176720,1
757618,1
975799,0
754709,1
759173,1
1045516,0
753373,0
1113020,1
780318,0
1521265,0
1340104,0
756818,1
1326495,0
1039957,1
541272,1
1203426,1
1022597,0
759232,1
1040143,0
800160,0
1206734,0
6553,1
1295192,1
754766,1
33363,1
1235617,1
1662129,1
849221,1
781859,1
1101736,1
1178103,1
1096265,1
1228175,1
1235575,0
1100398,1
760158,1
862719,0
867877,0
31468,1
1176736,1
1189357,1
1021293,0
973058,0
777798,1
758737,1
26967,1
12609,0
1235844,0
26949,1
763194,1
695259,1
1235027,0
541190,1
569450,1
758098,1
554003,1
1105750,1
1185368,0
1027898,0
1235723,1
3941,1
1113736,1
1235507,0
865228,0
1235180,0
1185348,0
759345,0
757894,1
758508,1
31960,1
754024,1
780706,1
760248,1
14210,0
776632,0
772390,0
1221039,1
697758,1
1191729,1
765984,1
974887,0
1235458,0
760833,0
764685,1
1111848,1
1200222,1
1101530,1
1222311,1
757777,1
753425,1
973966,1
1235030,0
1021276,0
1021327,1
1236649,0
779091,1
510641,1
764774,1
1185366,0
1185331,0
765692,1
773043,0
556156,1
1101598,0
754153,1
1188255,0
1236120,1
1235073,1
1196671,1
1040052,1
1235061,0
1195205,1
1235533,1
638276,1
757096,1
771267,1
753471,0
758769,0
752623,1
3666,1
1176751,1
18048,1
766000,1
26093,1
731921,1
1206798,0
1279363,1
1235471,0
865870,0
1112670,1
770866,0
768693,1
605006,1
1235254,0
754504,1
977391,0
768665,1
504948,1
761164,0
1035435,1
12403,1
757123,1
759365,0
1235359,0
1235739,0
757820,1
1111476,1
761817,1
1017482,0
757956,1
1205646,1
780424,1
1211965,1
1565491,1
1111244,1
22200,1
765590,1
758605,1
7800,1
1111657,1
8491,1
1238856,0
26571,1
1222351,1
1235206,1
1567478,1
738389,0
753908,1
1222331,1
35591,1
504371,1
772524,1
1185369,0
1235374,0
767644,1
631545,1
1176665,1
1111111,1
1245530,0
1178395,1
758531,0
557793,1
1211661,1
727221,0
1195726,1
25843,1
761124,1
1212055,0
1034028,1
758570,1
1303460,1
1035484,1
859101,1
1096038,0
1277859,1
755629,1
861059,1
864824,0
754051,0
29431,1
758140,1
1002572,1
1222405,0
768092,1
760067,1
1235461,1
8007,1
1040138,1
1176649,1
867222,0
759018,1
765470,1
758552,1
570379,1
1236197,0
1176608,0
1097460,0
753382,1
1176807,1
26017,1
554164,1
1199729,0
11806,0
757563,1
756100,1
752660,1
1176715,0
1306952,1
1238802,0
777559,1
867272,0
1020026,1
758141,1
1222288,0
1185345,0
1235493,0
758147,1
753729,0
1094593,0
1281247,1
1110749,1
1235170,0
1095149,0
758620,0
1078834,1
1180222,0
765841,1
772499,1
776094,1
860939,1
777371,1
1192659,1
780337,1
672966,1
766050,1
1106183,1
1302676,1
1113711,0
766426,1
1517265,1
774479,1
1235628,0
22983,1
24610,1
1236035,0
753940,1
7874,0
1236742,1
754909,1
1110628,1
540482,1
1235346,0
562473,1
9919,1
756206,1
32352,1
684506,1
1211108,1
1035156,1
867829,0
761207,1
1235154,1
772513,1
865893,0
759419,1
1222306,1
779073,1
1040095,1
1236358,0
1194702,1
1280939,1
977570,0
1235142,0
1185305,0
1001581,0
781616,0
1222285,1
861951,0
31066,0
1235315,0
752527,0
677510,1
756548,0
703273,1
1222404,1
9918,0
558059,1
1185381,0
762511,1
561000,0
753170,1
758304,0
1235023,1
26131,1
865963,0
1233000,1
26925,1
768599,0
758661,1
770759,1
752586,1
863392,1
867255,0
1095638,0
757383,1
1211041,0
765277,1
1222326,1
888867,0
762274,0
777655,1
1185420,0
1079483,1
1210965,0
758274,1
1095962,1
29892,1
1235902,0
779335,1
1235342,1
755254,1
1176557,0
557403,1
766179,1
1235509,0
849737,1
1192813,0
754539,1
1097399,0
774863,0
1222343,1
1040127,1
767727,0
857354,1
1185374,0
765594,1
754131,0
757925,0
25963,0
862492,0
555090,1
35388,1
705291,1
559627,1
585261,1
1235297,0
761549,1
758242,0
977298,1
1035090,1
1236434,1
1096693,1
781014,1
1235119,1
761206,1
759688,1
1211153,1
973748,0
1172967,0
1176585,1
1176579,1
1031116,1
773112,1
880318,0
1019782,1
1239055,1
831055,1
767304,0
26613,1
1233014,1
1222581,0
1236002,0
1176789,1
1206725,0
1235698,0
867807,0
709885,1
1025455,0
697764,1
1176731,1
17241,1
697263,1
25983,1
1187087,0
705007,1
761230,1
1235120,0
1026819,0
1176598,1
1222279,1
759653,1
754600,1
29868,1
1196213,1
771939,0
1026633,0
761193,0
705376,1
1045384,0
753935,1
655057,1
1020108,1
772242,1
585400,1
758179,1
1019724,0
973818,0
1185347,0
780617,0
775266,1
1666995,0
1235357,1
545712,1
759492,0
756353,1
557104,1
883780,0
861542,1
6011,1
684497,1
849720,1
755956,0
772639,1
753151,1
759613,1
862841,0
1639002,1
